"wage","lwage","educ","nearc4","nearc2","black","smsa","south","exper","expersq","married","age","fatheduc","motheduc","IQ","KWW"
693,6.54102993011475,14,1,1,0,1,0,7,49,1,27,9,12,101,34
851,6.74641180038452,12,1,1,0,1,0,16,256,1,34,12,12,97,40
738,6.60394382476807,12,1,1,0,1,0,11,121,1,29,10,10,110,34
481,6.17586708068848,14,1,1,0,1,0,5,25,6,25,10,10,86,28
795,6.67834186553955,16,1,1,0,1,0,8,64,1,30,16,16,126,43
579,6.3613018989563,13,1,1,0,0,0,13,169,4,32,8,12,NA,36
869,6.76734304428101,12,1,1,0,1,0,16,256,4,34,12,12,96,32
577,6.35784196853638,16,1,1,0,1,0,5,25,6,27,12,13,117,40
1385,7.23345518112183,17,1,1,0,1,0,10,100,1,33,14,12,111,44
1603,7.37963199615479,14,1,1,0,1,0,11,121,1,31,NA,NA,NA,39
675,6.51471281051636,12,1,1,1,1,0,12,144,1,30,8,8,67,23
462,6.13556480407715,18,1,1,0,1,0,8,64,6,32,13,12,NA,43
663,6.49677515029907,12,1,1,0,1,0,11,121,1,29,NA,12,NA,24
845,6.73933601379395,12,1,1,0,1,0,6,36,6,24,NA,12,NA,36
657,6.48768377304077,12,1,1,0,0,0,15,225,1,33,12,12,102,31
1200,7.09007692337036,15,1,1,0,1,0,6,36,4,27,13,12,95,42
770,6.64638996124268,13,1,1,0,1,0,14,196,1,33,0,5,NA,35
250,5.52146100997925,12,1,1,1,1,0,9,81,1,27,NA,5,NA,29
343,5.83772993087769,12,1,1,0,1,0,6,36,6,24,0,4,NA,27
2115,7.65680980682373,12,1,1,0,1,0,16,256,4,34,2,0,64,22
1029,6.9363431930542,18,1,1,0,1,0,3,9,1,27,NA,2,NA,35
713,6.56948089599609,12,1,1,0,1,0,7,49,4,25,NA,2,NA,22
595,6.38856077194214,10,1,1,0,1,0,12,144,1,28,8,12,118,39
833,6.72503423690796,15,1,1,0,1,1,11,121,1,32,12,12,104,41
400,5.99146509170532,15,1,1,0,1,0,7,49,6,28,NA,NA,107,20
721,6.58063888549805,14,1,1,1,1,0,11,121,1,31,NA,7,118,36
167,5.11799383163452,12,1,1,1,1,0,13,169,1,31,12,12,71,32
467,6.14632892608643,14,1,1,0,1,0,7,49,1,27,8,12,114,39
643,6.46614503860474,18,1,1,0,1,0,3,9,4,27,13,13,118,41
600,6.39693021774292,13,1,1,0,1,0,15,225,1,34,10,12,75,37
400,5.99146509170532,12,1,1,0,1,0,6,36,5,24,13,10,149,38
1000,6.90775489807129,13,1,1,0,1,0,5,25,5,24,12,12,108,33
666,6.50128984451294,14,1,1,0,1,0,8,64,1,28,8,12,108,26
553,6.31535816192627,16,1,0,0,1,0,2,4,1,24,8,11,NA,32
785,6.66568422317505,14,1,0,0,1,0,8,64,4,28,10,12,112,45
667,6.50278997421265,15,1,1,0,1,0,7,49,1,28,13,12,108,39
300,5.70378303527832,10,1,1,0,1,0,9,81,6,25,8,8,93,36
697,6.5467848777771,16,1,1,0,1,0,8,64,1,30,14,12,119,38
438,6.08221912384033,14,1,1,0,0,0,13,169,1,33,12,12,94,35
685,6.5294189453125,13,1,1,0,1,0,6,36,1,25,9,11,68,23
414,6.02586603164673,14,1,1,0,1,0,6,36,1,26,7,6,103,27
751,6.62140607833862,12,1,1,0,1,0,7,49,1,25,11,14,104,33
231,5.44241809844971,13,1,1,0,1,0,7,49,6,26,16,16,119,36
505,6.22455787658691,16,1,1,0,1,0,7,49,1,29,17,14,90,36
600,6.39693021774292,16,1,1,0,0,0,8,64,1,30,15,12,129,44
1309,7.1770191192627,18,1,1,0,1,0,9,81,1,33,18,15,NA,48
1058,6.96413612365723,18,1,1,0,1,0,8,64,1,32,NA,18,125,49
627,6.44094705581665,15,1,1,0,1,0,11,121,1,32,13,11,100,37
1050,6.95654487609863,16,1,0,0,1,0,11,121,1,33,3,8,112,40
983,6.89060878753662,18,1,0,0,0,0,8,64,1,32,12,16,128,50
1282,7.15617704391479,18,1,0,0,1,0,10,100,1,34,16,13,84,47
818,6.70686197280884,12,1,0,0,1,0,8,64,1,26,12,12,84,40
500,6.21460819244385,17,1,0,0,1,0,1,1,6,24,16,16,120,31
720,6.57925081253052,12,1,0,0,1,0,14,196,4,32,12,8,97,38
538,6.28785800933838,12,1,0,0,1,0,11,121,4,29,7,12,102,34
938,6.84375,17,1,0,0,0,0,11,121,1,34,8,12,NA,49
300,5.70378303527832,11,1,0,0,1,0,8,64,1,25,8,9,91,26
781,6.6605749130249,11,1,0,0,0,0,15,225,1,32,2,1,NA,31
650,6.47697305679321,8,1,0,0,0,0,20,400,4,34,3,2,NA,33
996,6.90374708175659,18,1,0,0,1,0,5,25,1,29,12,12,131,41
582,6.3664698600769,17,1,0,0,1,0,5,25,1,28,12,12,107,37
231,5.44241809844971,16,1,0,0,1,0,4,16,1,26,12,12,126,23
539,6.28971576690674,16,1,0,0,0,0,3,9,1,25,12,12,107,32
628,6.44254016876221,15,1,0,1,1,0,13,169,1,34,8,8,92,49
674,6.51322984695435,12,1,0,1,1,0,10,100,1,28,NA,NA,NA,30
231,5.44241809844971,16,1,0,0,1,0,5,25,1,27,12,12,92,32
716,6.57367992401123,18,1,0,0,1,0,5,25,1,29,12,12,119,40
286,5.65599203109741,13,1,1,0,1,0,5,25,6,24,12,12,NA,32
500,6.21460819244385,15,1,1,0,1,0,5,25,1,26,12,12,76,41
312,5.74300289154053,16,1,1,0,1,0,5,25,6,27,NA,NA,NA,40
200,5.29831695556641,11,1,1,0,1,0,8,64,6,25,10,10,107,24
1106,7.00850486755371,16,1,1,0,1,0,11,121,1,33,12,9,111,NA
583,6.36818695068359,12,1,1,0,1,0,11,121,1,29,11,11,92,25
404,6.00141477584839,16,1,1,0,1,0,8,64,6,30,8,12,115,46
618,6.42648792266846,13,1,1,0,1,0,6,36,1,25,12,NA,114,37
277,5.62401819229126,16,1,1,0,1,0,5,25,1,27,10,12,123,41
962,6.86901378631592,17,1,1,0,1,1,2,4,1,25,12,11,107,32
692,6.53958606719971,15,1,1,0,1,0,9,81,1,30,12,12,107,47
563,6.33328008651733,12,1,1,0,1,0,10,100,1,28,8,12,105,43
1336,7.19743490219116,8,1,1,0,1,0,19,361,1,33,3,5,NA,40
673,6.5117449760437,14,1,1,0,1,0,11,121,1,31,12,12,111,44
856,6.75227022171021,16,1,1,0,0,0,10,100,1,32,NA,11,107,41
260,5.56068181991577,16,1,1,0,1,0,10,100,6,32,8,4,117,40
575,6.3543701171875,15,1,1,0,1,0,7,49,1,28,8,4,116,42
626,6.43935108184814,13,1,1,0,1,0,5,25,1,24,2,8,108,40
1443,7.27447891235352,12,1,1,0,1,0,14,196,1,32,12,12,115,47
336,5.81711101531982,14,1,1,0,0,0,8,64,1,28,6,11,101,31
577,6.35784196853638,12,1,1,0,1,0,9,81,1,27,6,11,98,30
480,6.17378616333008,13,1,1,0,1,0,5,25,1,24,8,12,NA,30
250,5.52146100997925,15,1,1,0,1,0,7,49,1,28,16,0,87,42
479,6.17170000076294,11,1,0,0,1,0,7,49,1,24,12,9,NA,27
1038,6.9450511932373,15,1,0,0,1,0,13,169,1,34,NA,NA,95,43
1090,6.99393320083618,18,1,0,0,1,0,9,81,1,33,13,12,114,48
462,6.13556480407715,18,1,0,0,1,0,2,4,1,26,12,12,116,40
625,6.43775177001953,12,1,0,0,0,0,14,196,1,32,NA,12,90,41
817,6.70563888549805,16,1,0,0,1,0,3,9,1,25,5,8,115,38
361,5.88887786865234,14,1,0,0,1,0,8,64,1,28,17,4,113,40
320,5.76832103729248,12,1,0,0,1,0,9,81,1,27,12,12,87,35
347,5.84932518005371,16,1,0,0,1,0,10,100,4,32,7,12,91,32
861,6.75809383392334,12,0,1,0,1,0,12,144,4,30,NA,NA,86,39
282,5.64190721511841,10,0,1,0,1,0,10,100,1,26,2,2,90,16
699,6.54965114593506,12,0,1,0,1,0,6,36,5,24,17,14,125,33
615,6.42162179946899,12,0,1,0,1,0,6,36,1,24,11,10,107,26
433,6.07073783874512,11,0,1,0,0,0,8,64,6,25,8,12,88,35
534,6.28039598464966,16,1,1,0,1,0,3,9,6,25,12,12,117,28
625,6.43775177001953,16,1,1,0,1,0,4,16,6,26,12,12,92,31
577,6.35784196853638,18,1,1,0,1,0,2,4,4,26,10,12,122,43
843,6.73696708679199,12,1,1,0,1,0,6,36,6,24,10,12,98,26
404,6.00141477584839,16,1,1,0,1,0,4,16,1,26,12,12,123,45
553,6.31535816192627,15,1,1,0,1,0,11,121,1,32,NA,12,NA,40
1014,6.92165803909302,18,1,1,0,1,0,7,49,1,31,18,12,116,45
325,5.7838249206543,16,1,1,0,1,0,7,49,6,29,8,4,114,44
771,6.6476879119873,15,1,1,0,1,0,9,81,1,30,12,8,91,34
700,6.55108022689819,14,1,1,0,1,0,4,16,1,24,12,13,125,28
548,6.30627489089966,17,1,1,0,1,0,1,1,6,24,13,7,126,42
625,6.43775177001953,16,1,1,0,1,0,4,16,6,26,0,5,101,43
911,6.81454277038574,16,1,1,0,1,0,6,36,1,28,12,7,101,33
745,6.61338376998901,12,1,0,0,1,0,15,225,1,33,16,16,116,44
674,6.51322984695435,12,1,0,0,0,0,6,36,1,24,12,12,103,18
817,6.70563888549805,16,0,0,0,0,0,6,36,1,28,12,12,113,49
770,6.64638996124268,15,1,1,0,1,0,4,16,1,25,NA,10,111,42
727,6.58892583847046,15,1,1,0,1,0,6,36,1,27,8,9,116,38
666,6.50128984451294,12,1,1,0,1,0,6,36,1,24,8,9,NA,25
688,6.53378915786743,14,1,1,0,1,0,7,49,1,27,NA,12,94,32
560,6.32793712615967,14,1,1,0,1,0,6,36,6,26,16,13,108,38
500,6.21460819244385,16,1,1,0,1,0,6,36,1,28,13,14,123,42
670,6.50727701187134,14,1,1,0,1,0,8,64,6,28,NA,NA,NA,42
962,6.86901378631592,12,1,1,0,1,0,16,256,1,34,9,9,NA,36
726,6.58755016326904,16,1,1,0,1,0,6,36,1,28,NA,12,109,38
962,6.86901378631592,16,1,1,0,1,0,11,121,1,33,12,12,124,36
615,6.42162179946899,17,1,1,0,1,0,10,100,1,33,12,14,89,42
1154,7.05099010467529,13,1,1,0,1,0,13,169,1,32,12,10,114,35
675,6.51471281051636,13,1,1,0,1,0,10,100,1,29,14,8,121,35
422,6.04500484466553,12,1,1,0,1,0,8,64,1,26,NA,10,103,37
1063,6.96885108947754,12,1,1,0,1,0,7,49,6,25,12,12,96,19
1175,7.06902408599854,18,1,1,0,1,0,9,81,6,33,15,14,117,54
852,6.74758720397949,15,1,1,0,1,0,6,36,1,27,12,NA,108,36
610,6.41345882415771,12,1,1,0,1,0,6,36,1,24,12,NA,NA,24
423,6.04737186431885,18,1,1,0,1,0,9,81,1,33,12,12,NA,43
1200,7.09007692337036,12,1,1,0,1,0,11,121,1,29,8,12,100,40
1029,6.9363431930542,14,1,1,0,1,0,14,196,1,34,15,10,NA,46
550,6.30991792678833,14,1,1,0,1,0,8,64,4,28,12,NA,104,30
801,6.68586111068726,15,1,1,0,1,0,10,100,6,31,12,12,91,36
543,6.29710912704468,12,1,1,0,1,0,13,169,1,31,NA,11,97,31
350,5.85793304443359,9,1,1,0,1,0,16,256,3,31,8,11,NA,18
750,6.62007284164429,14,1,1,0,1,0,12,144,4,32,NA,12,94,33
450,6.10924816131592,14,1,1,0,1,0,14,196,1,34,12,10,103,36
600,6.39693021774292,14,1,1,0,1,0,4,16,6,24,12,9,NA,26
855,6.75110101699829,12,1,1,0,1,0,15,225,5,33,7,12,101,44
728,6.59030103683472,14,1,1,0,1,0,6,36,1,26,14,8,94,30
693,6.54102993011475,12,1,1,0,1,0,16,256,4,34,12,11,112,38
1025,6.93244791030884,10,1,1,0,1,0,11,121,4,27,12,12,73,24
1154,7.05099010467529,14,1,1,0,1,0,8,64,1,28,8,8,104,32
983,6.89060878753662,16,1,1,0,1,0,10,100,1,32,15,18,NA,48
727,6.58892583847046,15,1,1,0,1,0,13,169,4,34,3,0,105,34
535,6.28226709365845,14,1,1,0,1,0,14,196,1,34,10,11,106,38
532,6.27664279937744,12,1,1,0,1,0,7,49,1,25,11,11,101,39
289,5.66642713546753,13,1,1,0,1,0,7,49,6,26,10,11,86,28
313,5.74620294570923,17,1,1,0,1,0,3,9,6,26,12,12,119,36
404,6.00141477584839,13,1,1,0,1,0,5,25,6,24,13,16,83,24
1100,7.00306606292725,18,1,1,0,1,0,6,36,1,30,12,12,114,43
660,6.4922399520874,12,1,1,0,1,0,9,81,1,27,2,2,104,36
433,6.07073783874512,12,1,1,0,1,0,14,196,1,32,12,12,99,44
400,5.99146509170532,17,1,1,0,1,1,4,16,5,27,18,16,126,37
263,5.57215404510498,15,1,1,0,1,0,5,25,6,26,18,13,101,36
400,5.99146509170532,13,1,1,0,1,0,15,225,1,34,12,12,NA,45
577,6.35784196853638,16,1,1,0,0,0,12,144,1,34,15,18,109,40
433,6.07073783874512,12,1,1,0,1,0,6,36,6,24,13,13,110,35
470,6.15273284912109,17,1,1,0,1,0,2,4,1,25,18,12,104,39
255,5.54126405715942,17,1,1,0,1,0,2,4,1,25,12,14,118,30
625,6.43775177001953,12,1,1,0,0,0,8,64,1,26,12,12,NA,28
670,6.50727701187134,13,1,1,0,1,0,15,225,6,34,12,NA,103,48
1049,6.95559310913086,12,1,1,0,1,0,12,144,1,30,12,12,90,36
1846,7.52077579498291,17,1,1,0,1,0,11,121,1,34,NA,4,98,49
769,6.64509105682373,15,1,1,0,1,0,12,144,1,33,16,12,112,46
688,6.53378915786743,11,1,1,1,1,0,17,289,1,34,NA,NA,64,37
650,6.47697305679321,15,1,1,0,1,0,3,9,1,24,15,12,NA,25
479,6.17170000076294,16,1,1,0,0,0,4,16,1,26,13,18,128,39
341,5.83188199996948,16,0,1,0,0,0,2,4,1,24,16,13,113,40
906,6.80903911590576,14,0,1,0,1,0,12,144,1,32,10,12,102,46
351,5.86078596115112,12,0,1,0,0,0,15,225,5,33,7,8,93,33
775,6.65286302566528,12,0,0,0,1,0,11,121,1,29,8,9,92,40
700,6.55108022689819,12,0,0,0,1,0,8,64,1,26,8,9,124,35
592,6.38350677490234,16,0,0,0,0,0,4,16,1,26,12,12,119,39
740,6.60664987564087,12,0,0,0,0,0,6,36,NA,24,8,11,NA,25
533,6.27852201461792,12,0,0,0,0,0,9,81,1,27,10,8,96,34
417,6.03308582305908,16,0,0,0,1,0,3,9,6,25,18,13,110,32
1394,7.23993301391602,18,0,0,0,1,0,10,100,1,34,12,12,118,40
548,6.30627489089966,12,0,0,0,0,0,16,256,1,34,8,10,96,42
657,6.48768377304077,11,1,0,0,0,0,7,49,1,24,11,12,80,27
572,6.34913921356201,12,1,0,0,0,0,7,49,1,25,10,12,NA,39
624,6.43615102767944,13,1,0,0,0,0,10,100,1,29,NA,12,137,36
442,6.09131002426147,16,1,0,0,1,0,9,81,1,31,15,12,113,38
577,6.35784196853638,15,1,0,0,0,0,6,36,1,27,12,12,93,41
540,6.29156923294067,13,1,0,0,0,0,8,64,1,27,12,12,93,34
841,6.73459100723267,15,1,0,0,0,0,9,81,6,30,9,12,116,42
724,6.58479118347168,14,0,1,0,1,0,9,81,6,29,NA,8,106,34
557,6.32256507873535,13,0,1,0,1,0,7,49,1,26,6,11,NA,22
334,5.81114101409912,13,0,1,0,0,0,5,25,1,24,NA,NA,NA,14
510,6.23441076278687,15,0,1,0,1,1,3,9,6,24,10,14,NA,33
577,6.35784196853638,12,0,1,0,1,0,13,169,1,31,8,12,69,31
511,6.23637008666992,12,0,1,0,1,0,11,121,1,29,2,6,78,36
311,5.7397928237915,15,1,0,0,1,0,4,16,1,25,9,7,87,28
577,6.35784196853638,12,1,0,0,1,0,16,256,1,34,8,8,99,41
670,6.50727701187134,12,1,0,0,1,0,16,256,1,34,NA,12,NA,40
631,6.44730615615845,12,1,0,0,1,0,9,81,1,27,12,16,92,33
666,6.50128984451294,16,1,0,0,1,0,3,9,4,25,12,16,113,23
400,5.99146509170532,14,1,0,0,1,0,7,49,1,27,12,12,119,38
220,5.39362812042236,11,1,0,0,0,0,7,49,1,24,10,16,NA,24
577,6.35784196853638,13,1,0,0,1,0,11,121,1,30,NA,9,NA,43
423,6.04737186431885,13,1,0,0,1,0,10,100,4,29,NA,12,98,29
647,6.47234582901001,16,1,0,0,1,0,5,25,1,27,14,16,99,33
345,5.84354400634766,15,1,0,0,1,0,7,49,6,28,10,12,NA,36
840,6.73340177536011,16,1,0,0,1,1,3,9,6,25,11,14,112,24
625,6.43775177001953,15,1,1,0,1,0,4,16,1,25,18,12,115,30
1000,6.90775489807129,9,1,0,0,1,0,15,225,1,30,8,NA,96,26
919,6.82328605651855,16,1,1,0,1,0,9,81,1,31,8,6,117,41
730,6.59304523468018,12,1,1,0,1,0,13,169,1,31,2,8,96,38
448,6.10479307174683,12,1,1,0,1,1,6,36,5,24,10,10,NA,26
483,6.18001699447632,14,1,1,0,1,0,9,81,1,29,12,12,75,44
411,6.01859283447266,12,1,0,0,1,0,7,49,6,25,11,10,108,46
885,6.78558778762817,14,1,0,0,1,0,10,100,1,30,13,12,NA,46
350,5.85793304443359,14,0,0,0,1,0,7,49,NA,27,10,12,NA,32
500,6.21460819244385,17,0,0,0,0,0,4,16,1,27,12,16,92,34
733,6.59714603424072,15,0,0,0,1,0,12,144,1,33,16,16,95,38
459,6.12904977798462,13,0,0,0,1,0,11,121,6,30,12,12,88,34
721,6.58063888549805,16,0,0,0,1,0,6,36,1,28,12,12,106,37
699,6.54965114593506,15,0,0,0,1,1,11,121,1,32,8,8,95,44
785,6.66568422317505,14,0,0,0,1,0,10,100,1,30,9,15,94,40
925,6.82979393005371,16,0,0,0,1,0,7,49,1,29,12,13,105,45
449,6.10702276229858,14,0,0,0,1,0,6,36,5,26,12,13,115,30
325,5.7838249206543,15,0,0,0,0,0,3,9,1,24,14,14,117,37
683,6.5264949798584,13,0,0,0,0,0,13,169,1,32,13,12,NA,30
522,6.25766801834106,16,0,0,0,1,0,10,100,1,32,18,14,NA,45
470,6.15273284912109,18,0,0,0,1,0,4,16,1,28,18,14,93,44
541,6.29341888427734,12,0,1,0,0,0,16,256,1,34,8,7,115,38
852,6.74758720397949,14,0,1,0,0,0,9,81,1,29,13,12,NA,43
400,5.99146509170532,12,0,1,0,0,0,12,144,1,30,9,12,NA,42
547,6.3044490814209,18,0,1,0,0,0,3,9,6,27,NA,NA,117,36
577,6.35784196853638,16,0,1,0,0,0,10,100,6,32,12,14,98,36
300,5.70378303527832,11,0,1,0,0,0,7,49,1,24,13,13,NA,31
1068,6.97354316711426,16,0,1,0,0,0,10,100,1,32,NA,12,105,42
721,6.58063888549805,12,0,1,0,0,0,14,196,1,32,6,7,109,36
673,6.5117449760437,17,0,1,0,1,0,8,64,4,31,12,11,95,42
739,6.60529804229736,17,0,1,0,1,1,4,16,1,27,14,12,120,31
1478,7.29844522476196,12,0,1,0,1,0,8,64,6,26,8,NA,96,NA
875,6.77422380447388,17,0,0,0,0,0,4,16,6,27,8,14,NA,40
900,6.80239486694336,12,0,0,0,0,0,15,225,1,33,8,12,NA,40
801,6.68586111068726,13,0,0,0,0,0,12,144,1,31,13,12,91,42
550,6.30991792678833,13,0,0,0,0,0,7,49,1,26,8,12,109,38
575,6.3543701171875,10,0,0,0,0,0,18,324,1,34,8,9,NA,32
540,6.29156923294067,12,0,0,0,0,0,9,81,1,27,12,12,87,38
790,6.67203283309937,16,0,0,0,1,0,10,100,1,32,13,13,110,34
693,6.54102993011475,14,0,0,0,0,0,8,64,1,28,12,10,97,28
250,5.52146100997925,16,0,0,0,0,0,4,16,4,26,12,10,110,30
417,6.03308582305908,17,0,0,0,1,0,1,1,1,24,14,13,NA,35
635,6.45362520217896,9,0,0,0,0,0,17,289,1,32,3,4,74,29
413,6.02344799041748,12,0,0,0,1,0,14,196,5,32,NA,9,95,32
300,5.70378303527832,12,0,0,0,0,0,7,49,1,25,NA,NA,97,26
567,6.34035921096802,17,0,0,0,1,0,3,9,1,26,18,14,NA,29
641,6.46302890777588,16,0,0,0,0,0,10,100,1,32,7,12,NA,39
356,5.87493085861206,13,0,0,0,0,0,10,100,1,29,NA,NA,98,34
400,5.99146509170532,12,0,0,0,0,0,15,225,1,33,NA,NA,105,39
413,6.02344799041748,12,0,0,0,0,0,13,169,1,31,12,12,85,21
531,6.27476215362549,14,0,0,0,0,0,13,169,1,33,12,10,105,42
635,6.45362520217896,16,0,0,0,0,0,7,49,1,29,12,10,122,39
144,4.96981287002563,14,0,0,0,0,0,7,49,1,27,18,12,114,36
550,6.30991792678833,14,0,0,0,0,0,11,121,1,31,17,13,129,36
486,6.18620920181274,12,0,0,0,0,0,14,196,6,32,7,8,100,33
598,6.39359092712402,17,0,0,0,1,0,8,64,1,31,9,14,108,40
462,6.13556480407715,14,0,0,0,1,1,6,36,1,26,NA,16,NA,26
812,6.69950103759766,16,0,0,0,0,0,4,16,1,26,NA,16,NA,32
625,6.43775177001953,12,0,0,0,0,0,7,49,1,25,8,11,NA,22
1043,6.94985580444336,12,0,0,0,0,0,13,169,1,31,3,NA,NA,33
800,6.68461179733276,16,0,0,0,1,0,5,25,6,27,8,12,122,38
812,6.69950103759766,16,0,0,0,1,0,5,25,1,27,8,9,119,36
433,6.07073783874512,17,0,0,0,1,0,3,9,6,26,8,8,129,40
751,6.62140607833862,17,0,0,0,1,0,5,25,1,28,8,8,79,32
294,5.68357992172241,14,0,0,0,1,0,6,36,6,26,10,12,109,39
427,6.05678415298462,12,1,0,0,1,0,7,49,1,25,12,12,105,30
700,6.55108022689819,12,1,0,0,1,0,15,225,1,33,NA,NA,90,47
284,5.64897394180298,16,1,0,0,1,0,3,9,1,25,12,12,NA,30
542,6.29526615142822,14,1,0,0,0,0,7,49,1,27,13,14,101,28
480,6.17378616333008,12,1,0,0,1,0,7,49,1,25,12,12,83,35
378,5.93489408493042,16,1,0,0,1,0,4,16,1,26,13,14,NA,32
508,6.23048210144043,16,1,0,0,1,0,8,64,1,30,NA,NA,111,38
500,6.21460819244385,12,1,0,0,1,0,7,49,1,25,NA,NA,NA,26
723,6.58340883255005,12,1,0,0,1,0,15,225,1,33,12,8,110,42
220,5.39362812042236,12,1,0,0,0,0,7,49,6,25,14,14,92,32
475,6.16331481933594,15,1,0,0,0,0,3,9,5,24,NA,NA,NA,22
1202,7.09174203872681,13,1,0,0,1,0,7,49,1,26,10,10,113,36
400,5.99146509170532,13,1,0,0,0,0,5,25,6,24,12,12,115,26
601,6.39859485626221,16,1,0,0,1,0,7,49,6,29,12,12,109,36
481,6.17586708068848,12,1,0,0,0,0,11,121,5,29,12,8,114,35
700,6.55108022689819,16,1,0,0,0,0,11,121,1,33,7,12,110,39
769,6.64509105682373,12,1,0,0,1,1,9,81,1,27,10,9,102,43
529,6.27098798751831,14,1,0,0,1,1,5,25,1,25,10,9,118,34
450,6.10924816131592,16,1,0,0,1,1,8,64,1,30,12,9,112,37
563,6.33328008651733,10,1,0,0,1,1,18,324,1,34,6,NA,86,31
649,6.47543287277222,13,1,0,0,1,1,13,169,1,32,7,0,114,42
470,6.15273284912109,8,1,0,0,1,1,18,324,1,32,9,12,NA,33
275,5.61677122116089,16,1,0,0,1,1,2,4,6,24,14,12,NA,31
719,6.57786083221436,16,1,0,0,1,1,11,121,1,33,10,8,102,40
1082,6.98656702041626,12,1,0,0,1,1,15,225,1,33,NA,NA,105,42
673,6.5117449760437,16,1,0,0,1,1,12,144,1,34,6,10,83,51
350,5.85793304443359,18,0,1,0,0,1,0,0,1,24,15,12,107,31
769,6.64509105682373,14,0,1,1,1,1,8,64,1,28,5,9,81,34
650,6.47697305679321,12,0,1,1,0,1,8,64,1,26,0,6,85,26
751,6.62140607833862,9,0,1,0,0,1,15,225,1,30,NA,4,72,34
356,5.87493085861206,10,0,1,0,0,1,11,121,1,27,NA,4,NA,23
250,5.52146100997925,9,0,1,0,0,1,9,81,1,24,NA,4,NA,14
401,5.99396085739136,12,0,1,0,0,1,10,100,6,28,7,6,86,35
425,6.05208921432495,11,0,1,0,0,1,8,64,1,25,7,6,NA,38
287,5.6594820022583,9,0,1,0,0,1,10,100,1,25,7,6,NA,26
309,5.73334121704102,13,0,1,1,0,1,7,49,1,26,6,12,NA,18
578,6.35957384109497,14,0,1,1,1,0,4,16,1,24,6,12,NA,21
438,6.08221912384033,16,0,1,1,0,1,8,64,1,30,7,8,NA,29
450,6.10924816131592,12,0,1,0,0,1,13,169,1,31,8,12,68,38
173,5.15329217910767,17,0,1,0,1,1,5,25,1,28,NA,15,115,36
529,6.27098798751831,16,0,1,1,1,0,5,25,1,27,8,9,NA,19
482,6.17794418334961,12,0,1,1,0,1,12,144,5,30,8,NA,NA,27
833,6.72503423690796,12,0,1,1,1,0,9,81,1,27,8,NA,NA,18
260,5.56068181991577,12,0,1,1,0,1,16,256,6,34,NA,6,95,22
279,5.63121223449707,12,0,1,1,0,1,7,49,6,25,NA,3,NA,22
350,5.85793304443359,13,0,1,1,0,1,6,36,1,25,NA,NA,NA,29
145,4.97673416137695,11,0,1,0,0,1,7,49,1,24,5,11,NA,20
230,5.43807888031006,10,0,1,1,0,1,11,121,1,27,NA,12,NA,26
450,6.10924816131592,15,0,1,1,1,0,3,9,5,24,NA,12,NA,14
385,5.95324277877808,16,0,1,0,1,1,3,9,6,25,12,12,87,31
817,6.70563888549805,17,0,1,0,1,1,11,121,1,34,13,12,116,42
962,6.86901378631592,16,0,1,0,0,1,8,64,1,30,13,12,95,37
408,6.01126718521118,13,0,1,0,0,1,9,81,1,28,14,12,94,32
526,6.26530122756958,16,0,1,0,1,1,3,9,6,25,14,12,NA,29
578,6.35957384109497,13,0,1,0,1,0,5,25,1,24,14,10,NA,35
620,6.42971897125244,14,0,1,0,0,1,8,64,1,28,6,10,96,45
230,5.43807888031006,12,1,0,0,1,1,7,49,6,25,7,12,99,29
580,6.36302804946899,11,1,0,1,1,1,13,169,1,30,2,5,NA,33
1155,7.05185604095459,18,1,0,0,1,1,8,64,6,32,6,12,106,45
380,5.9401707649231,12,1,0,1,1,1,10,100,1,28,NA,NA,NA,24
616,6.42324686050415,16,1,0,1,1,1,5,25,6,27,10,12,NA,26
450,6.10924816131592,12,1,0,1,1,1,10,100,1,28,10,8,NA,28
425,6.05208921432495,12,1,0,1,1,1,7,49,1,25,10,8,NA,30
500,6.21460819244385,12,1,0,1,1,1,10,100,1,28,8,2,85,36
713,6.56948089599609,12,1,0,0,1,1,7,49,1,25,12,12,NA,16
750,6.62007284164429,12,1,0,0,1,1,7,49,1,25,4,12,100,32
323,5.7776517868042,15,1,0,0,1,1,3,9,1,24,4,12,92,37
1038,6.9450511932373,13,1,0,0,1,1,9,81,1,28,8,12,101,38
491,6.19644403457642,16,1,0,0,1,1,3,9,1,25,16,15,104,30
525,6.26339817047119,13,1,0,0,1,1,10,100,6,29,10,12,88,37
388,5.96100521087646,11,1,0,1,1,1,12,144,1,29,5,5,NA,26
460,6.13122701644897,10,1,0,1,1,1,10,100,1,26,12,2,NA,21
400,5.99146509170532,15,1,0,1,1,1,3,9,6,24,5,8,NA,22
737,6.60258817672729,15,1,0,1,1,1,6,36,1,27,9,16,97,31
599,6.39526176452637,14,1,0,1,1,1,6,36,5,26,6,10,83,34
1131,7.03085803985596,18,0,0,1,0,1,9,81,4,33,18,18,71,43
601,6.39859485626221,14,1,0,1,1,1,5,25,6,25,NA,NA,100,30
298,5.69709300994873,10,1,0,1,1,1,10,100,6,26,NA,11,NA,22
235,5.45958614349365,12,1,0,1,1,1,9,81,6,27,NA,NA,96,39
220,5.39362812042236,13,1,0,1,1,1,6,36,1,25,NA,NA,113,20
697,6.5467848777771,8,1,0,1,1,1,12,144,1,26,NA,11,NA,26
